ticket_id,ticket_text,category,environment,env_criticality,escalation_count,sla_breach_risk,repeat_incident,response_time_min,affected_users,priority
INC100824,Reporting experiencing degraded in application layer,Application,Production,4,1,0.65,1,15,595,P2
INC100825,Web Portal experiencing some users affected in application layer,Application,DR,3,3,0.51,0,39,432,P2
INC100826,Web Portal experiencing high latency in database layer,Database,Development,1,3,0.56,1,45,337,P2
INC100827,File Storage experiencing degraded in database layer,Database,DR,3,2,0.43,1,47,308,P2
INC100828,Email Service experiencing warning in network layer,Network,Development,1,0,0.17,1,236,45,P3
INC100829,VPN experiencing low priority in application layer,Application,Staging,2,0,0.05,0,181,2,P4
INC100830,Web Portal experiencing how to in network layer,Network,Staging,2,0,0.01,0,83,4,P4
INC100831,File Storage experiencing delay in network layer,Network,Development,1,1,0.19,1,93,8,P3
INC100832,Database Cluster experiencing partial outage in database layer,Database,Staging,2,3,0.53,1,58,545,P2
INC100833,Database Cluster experiencing single user in database layer,Database,Staging,2,0,0.41,0,137,2,P3
INC100834,VPN experiencing delay in security layer,Security,DR,3,1,0.32,1,104,28,P3
INC100835,Database Cluster experiencing delay in storage layer,Storage,Development,1,0,0.13,0,231,35,P3
INC100836,API Gateway experiencing documentation in security layer,Security,Development,1,0,0.11,0,471,2,P4
INC100837,API Gateway experiencing production down in application layer,Application,Production,4,7,0.75,1,2,1674,P1
INC100838,Web Portal experiencing warning in security layer,Security,DR,3,0,0.45,0,215,18,P3
INC100839,Auth Service experiencing down in network layer,Network,Development,1,5,0.96,1,2,1269,P1
INC100840,Email Service experiencing low impact in network layer,Network,Production,4,1,0.24,0,189,46,P3
INC100841,Payment Gateway experiencing single user in database layer,Database,DR,3,1,0.32,1,76,15,P3
INC100842,Payment Gateway experiencing workaround available in network layer,Network,Staging,2,1,0.17,0,153,7,P3
INC100843,VPN experiencing delay in database layer,Database,Staging,2,0,0.37,1,152,18,P3
INC100844,VPN experiencing some users affected in application layer,Application,DR,3,1,0.54,0,14,354,P2
INC100845,Reporting experiencing some users affected in application layer,Application,DR,3,2,0.53,0,48,239,P2
INC100846,Payment Gateway experiencing low impact in storage layer,Storage,Development,1,1,0.12,0,182,7,P3
INC100847,File Storage experiencing non-critical in database layer,Database,Production,4,1,0.22,0,36,23,P3
INC100848,API Gateway experiencing inquiry in application layer,Application,Staging,2,0,0.08,0,174,1,P4
INC100849,Reporting experiencing partial outage in application layer,Application,Production,4,2,0.43,0,24,385,P2
INC100850,API Gateway experiencing intermittent in security layer,Security,Staging,2,3,0.72,1,23,443,P2
INC100851,Database Cluster experiencing warning in database layer,Database,Staging,2,1,0.39,0,83,6,P3
INC100852,Payment Gateway experiencing security incident in security layer,Security,DR,3,4,0.84,1,12,4778,P1
INC100853,Auth Service experiencing low priority in security layer,Security,Staging,2,0,0.13,0,186,4,P4
INC100854,File Storage experiencing warning in network layer,Network,Development,1,1,0.3,1,155,8,P3
INC100855,Web Portal experiencing low priority in network layer,Network,Staging,2,0,0.06,0,258,4,P4
INC100856,API Gateway experiencing how to in network layer,Network,Staging,2,0,0.1,0,211,1,P4
INC100857,API Gateway experiencing degraded in database layer,Database,Development,1,2,0.53,0,36,397,P2
INC100858,Auth Service experiencing warning in security layer,Security,DR,3,0,0.27,1,38,33,P3
INC100859,Database Cluster experiencing inquiry in storage layer,Storage,Production,4,0,0.1,0,325,2,P4
INC100860,Reporting experiencing minor issue in security layer,Security,Production,4,1,0.25,0,224,11,P3
INC100861,Auth Service experiencing warning in network layer,Network,Production,4,0,0.24,0,82,26,P3
INC100862,Web Portal experiencing production down in network layer,Network,DR,3,6,0.97,1,3,3392,P1
INC100863,Email Service experiencing workaround available in database layer,Database,Staging,2,1,0.13,0,104,56,P3
INC100864,Email Service experiencing workaround available in database layer,Database,Production,4,0,0.11,0,135,48,P3
INC100865,Payment Gateway experiencing single user in network layer,Network,Production,4,0,0.34,0,181,44,P3
INC100866,Payment Gateway experiencing partial outage in storage layer,Storage,Production,4,3,0.62,1,42,325,P2
INC100867,Email Service experiencing no impact in network layer,Network,Production,4,0,0.09,0,329,2,P4
INC100868,Database Cluster experiencing delay in storage layer,Storage,Development,1,0,0.14,0,72,25,P3
INC100869,Email Service experiencing single user in database layer,Database,Development,1,0,0.3,0,238,52,P3
INC100870,Web Portal experiencing low priority in network layer,Network,Staging,2,0,0.14,0,440,0,P4
INC100871,Payment Gateway experiencing workaround available in storage layer,Storage,Staging,2,1,0.12,1,165,38,P3
INC100872,File Storage experiencing delay in network layer,Network,Production,4,0,0.22,1,174,15,P3
INC100873,Reporting experiencing errors increasing in security layer,Security,Staging,2,2,0.68,0,53,476,P2
INC100874,Database Cluster experiencing slow in network layer,Network,Staging,2,1,0.49,1,31,464,P2
INC100875,Database Cluster experiencing how to in network layer,Network,DR,3,0,0.09,0,463,4,P4
INC100876,VPN experiencing low impact in database layer,Database,Staging,2,1,0.11,1,208,14,P3
INC100877,VPN experiencing warning in application layer,Application,Staging,2,0,0.2,0,228,58,P3
INC100878,API Gateway experiencing non-critical in network layer,Network,Staging,2,1,0.34,1,157,44,P3
INC100879,API Gateway experiencing how to in application layer,Application,Development,1,0,0.11,0,104,3,P4
INC100880,Auth Service experiencing workaround available in database layer,Database,Staging,2,0,0.33,1,131,6,P3
INC100881,File Storage experiencing documentation in application layer,Application,Staging,2,0,0.09,0,419,3,P4
INC100882,Payment Gateway experiencing some users affected in database layer,Database,Development,1,3,0.54,1,25,249,P2
INC100883,Email Service experiencing failover in database layer,Database,DR,3,1,0.5,0,16,178,P2
INC100884,File Storage experiencing minor issue in storage layer,Storage,Production,4,0,0.15,0,122,30,P3
INC100885,Web Portal experiencing non-critical in application layer,Application,Development,1,0,0.13,1,214,13,P3
INC100886,Email Service experiencing no impact in storage layer,Storage,Staging,2,0,0.12,0,455,1,P4
INC100887,Payment Gateway experiencing low priority in storage layer,Storage,Development,1,0,0.15,0,134,1,P4
INC100888,Payment Gateway experiencing some users affected in storage layer,Storage,Development,1,3,0.42,1,53,580,P2
INC100889,Database Cluster experiencing down in storage layer,Storage,DR,3,3,0.97,1,13,4588,P1
INC100890,Email Service experiencing slow in database layer,Database,Staging,2,3,0.62,1,46,504,P2
INC100891,API Gateway experiencing request in network layer,Network,Production,4,0,0.02,0,151,2,P4
INC100892,File Storage experiencing degraded in storage layer,Storage,Production,4,3,0.67,1,36,450,P2
INC100893,Database Cluster experiencing data loss in security layer,Security,Production,4,3,0.8,0,7,2377,P1
INC100894,Database Cluster experiencing some users affected in security layer,Security,DR,3,2,0.54,0,48,517,P2
INC100895,Auth Service experiencing single user in security layer,Security,DR,3,1,0.35,1,113,29,P3
INC100896,Reporting experiencing non-critical in database layer,Database,DR,3,0,0.42,1,231,18,P3
INC100897,Auth Service experiencing single user in database layer,Database,Production,4,1,0.19,0,107,24,P3
INC100898,API Gateway experiencing minor issue in network layer,Network,Development,1,1,0.11,1,200,17,P3
INC100899,Email Service experiencing workaround available in network layer,Network,Production,4,1,0.38,0,231,10,P3
INC100900,Web Portal experiencing partial outage in security layer,Security,Staging,2,3,0.47,0,54,183,P2
INC100901,Web Portal experiencing warning in network layer,Network,Staging,2,0,0.25,0,205,38,P3
INC100902,Auth Service experiencing workaround available in database layer,Database,Staging,2,1,0.16,1,40,12,P3
INC100903,File Storage experiencing workaround available in database layer,Database,Development,1,0,0.33,0,87,56,P3
INC100904,Reporting experiencing slow in storage layer,Storage,DR,3,2,0.66,1,40,247,P2
INC100905,File Storage experiencing how to in database layer,Database,Development,1,0,0.13,0,362,0,P4
INC100906,Payment Gateway experiencing how to in application layer,Application,Development,1,0,0.06,0,61,3,P4
INC100907,Database Cluster experiencing non-critical in application layer,Application,Staging,2,0,0.3,0,159,21,P3
INC100908,Web Portal experiencing workaround available in storage layer,Storage,Development,1,0,0.43,0,158,30,P3
INC100909,Database Cluster experiencing intermittent in security layer,Security,DR,3,3,0.6,1,22,487,P2
INC100910,Auth Service experiencing non-critical in network layer,Network,DR,3,0,0.11,0,110,58,P3
INC100911,API Gateway experiencing workaround available in security layer,Security,Staging,2,1,0.38,0,204,42,P3
INC100912,API Gateway experiencing question in application layer,Application,DR,3,0,0.05,0,181,1,P4
INC100913,Reporting experiencing high latency in security layer,Security,Staging,2,2,0.7,1,29,405,P2
INC100914,Reporting experiencing degraded in security layer,Security,Production,4,2,0.48,0,48,97,P2
INC100915,Auth Service experiencing non-critical in storage layer,Storage,Development,1,0,0.41,1,154,17,P3
INC100916,Auth Service experiencing delay in storage layer,Storage,Staging,2,1,0.27,0,136,57,P3
INC100917,Database Cluster experiencing workaround available in security layer,Security,DR,3,0,0.43,0,117,2,P3
INC100918,Reporting experiencing partial outage in database layer,Database,Staging,2,3,0.7,0,10,91,P2
INC100919,Reporting experiencing single user in database layer,Database,DR,3,0,0.14,0,100,56,P3
INC100920,Reporting experiencing production down in database layer,Database,Production,4,4,1.0,0,1,4820,P1
INC100921,Payment Gateway experiencing degraded in storage layer,Storage,Staging,2,2,0.72,1,45,569,P2
INC100922,File Storage experiencing high latency in storage layer,Storage,DR,3,2,0.61,1,47,475,P2
INC100923,Email Service experiencing down in application layer,Application,Development,1,3,0.84,1,4,3709,P1
INC100924,Auth Service experiencing inquiry in security layer,Security,Staging,2,0,0.06,0,325,3,P4
INC100925,Auth Service experiencing workaround available in storage layer,Storage,Production,4,0,0.45,0,174,49,P3
INC100926,API Gateway experiencing outage in database layer,Database,Staging,2,3,0.83,1,11,3256,P1
INC100927,File Storage experiencing security incident in network layer,Network,Development,1,4,0.74,0,6,1389,P1
INC100928,Payment Gateway experiencing enhancement in security layer,Security,Production,4,0,0.12,0,337,1,P4
INC100929,Auth Service experiencing documentation in application layer,Application,Staging,2,0,0.04,0,365,4,P4
INC100930,Database Cluster experiencing delay in application layer,Application,DR,3,0,0.23,0,146,43,P3
INC100931,Reporting experiencing inquiry in application layer,Application,Production,4,0,0.02,0,213,0,P4
INC100932,Email Service experiencing partial outage in application layer,Application,Development,1,1,0.61,0,35,408,P2
INC100933,Auth Service experiencing request in database layer,Database,Production,4,0,0.05,0,390,0,P4
INC100934,Web Portal experiencing request in application layer,Application,DR,3,0,0.13,0,218,1,P4
INC100935,Reporting experiencing slow in storage layer,Storage,DR,3,2,0.6,1,44,134,P2
INC100936,Reporting experiencing failover in database layer,Database,Staging,2,2,0.46,0,37,470,P2
INC100937,Email Service experiencing how to in application layer,Application,Production,4,0,0.07,0,197,2,P4
INC100938,Auth Service experiencing no impact in storage layer,Storage,DR,3,0,0.07,0,390,4,P4
INC100939,File Storage experiencing minor issue in application layer,Application,Production,4,1,0.27,1,87,40,P3
INC100940,Reporting experiencing critical in application layer,Application,DR,3,6,0.89,1,12,4823,P1
INC100941,Database Cluster experiencing how to in network layer,Network,Development,1,0,0.15,0,198,3,P4
INC100942,File Storage experiencing failover in database layer,Database,Development,1,3,0.59,0,39,262,P2
INC100943,Reporting experiencing how to in security layer,Security,DR,3,0,0.1,0,136,1,P4
INC100944,API Gateway experiencing failover in security layer,Security,Production,4,3,0.56,0,37,294,P2
INC100945,Reporting experiencing warning in storage layer,Storage,Staging,2,1,0.34,0,125,33,P3
INC100946,Payment Gateway experiencing question in storage layer,Storage,Staging,2,0,0.07,0,323,3,P4
INC100947,Database Cluster experiencing outage in security layer,Security,DR,3,5,0.85,1,14,3502,P1
INC100948,Email Service experiencing request in security layer,Security,Staging,2,0,0.14,0,360,3,P4
INC100949,VPN experiencing security incident in network layer,Network,DR,3,6,0.93,0,2,1161,P1
INC100950,Reporting experiencing delay in network layer,Network,DR,3,0,0.21,0,118,8,P3
INC100951,File Storage experiencing some users affected in storage layer,Storage,DR,3,3,0.52,1,23,341,P2
INC100952,API Gateway experiencing delay in application layer,Application,Production,4,0,0.39,0,86,27,P3
